87.5 2.086 1.986 1.91
87.6 2.086 1.986 1.91
87.7 2.086 1.986 1.91
87.8 2.086 1.986 1.91
87.9 2.086 1.986 1.91
88.0 2.086 1.986 1.91
88.1 2.086 1.986 1.91
88.2 2.086 1.986 1.91
88.3 2.086 1.986 1.91
88.4 2.086 1.986 1.91
88.5 2.086 1.986 1.91
88.6 2.086 1.986 1.91
88.7 2.086 1.986 1.91
88.8 2.086 1.986 1.91
88.9 2.086 1.986 1.91
89.0 2.086 1.986 1.91
89.1 2.086 1.986 1.91
89.2 2.086 1.986 1.91
89.3 2.086 1.986 1.91
89.4 2.086 1.986 1.91
89.5 2.086 1.986 1.91
89.6 2.086 1.986 1.91
89.7 2.086 1.986 1.91
89.8 2.086 1.986 1.91
89.9 2.086 1.986 1.91
90.0 2.086 1.986 1.91
90.1 2.086 1.986 1.91
90.2 2.086 1.986 1.91
90.3 2.086 1.986 1.91
90.4 2.086 1.986 1.91
90.5 2.086 1.986 1.91
90.6 2.086 1.986 1.91
90.7 2.086 1.986 1.91
90.8 2.086 1.986 1.91
90.9 2.086 1.986 1.91
91.0 2.086 1.986 1.91
91.1 2.086 1.986 1.91
91.2 2.086 1.986 1.91
91.3 2.086 1.986 1.91
91.4 2.086 1.986 1.91
91.5 2.086 1.986 1.91
91.6 2.086 1.986 1.91
91.7 2.086 1.986 1.91
91.8 2.086 1.986 1.91
91.9 2.086 1.986 1.91
92.0 2.086 1.986 1.91
92.1 2.086 1.986 1.91
92.2 2.086 1.986 1.91
92.3 2.086 1.986 1.91
92.4 2.086 1.986 1.91
92.5 2.086 1.986 1.91
92.6 2.086 1.986 1.91
92.7 2.086 1.986 1.91
92.8 2.086 1.986 1.91
92.9 2.086 1.986 1.91
93.0 2.086 1.986 1.91
93.1 2.086 1.986 1.91
93.2 2.086 1.986 1.91
93.3 2.086 1.986 1.91
93.4 2.086 1.986 1.91
93.5 2.086 1.986 1.91
93.6 2.086 1.986 1.91
93.7 2.086 1.986 1.91
93.8 2.086 1.986 1.91
93.9 2.086 1.986 1.91
94.0 2.086 1.986 1.91
94.1 2.086 1.986 1.91
94.2 2.086 1.986 1.91
94.3 2.086 1.986 1.91
94.4 2.086 1.986 1.91
94.5 2.086 1.986 1.91
94.6 2.086 1.986 1.91
94.7 2.086 1.986 1.91
94.8 2.086 1.986 1.91
94.9 2.086 1.986 1.91
95.0 2.086 1.986 1.91
95.1 2.086 1.986 1.91
95.2 2.086 1.986 1.91
95.3 2.086 1.986 1.91
95.4 2.086 1.986 1.91
95.5 2.086 1.986 1.91
95.6 2.086 1.986 1.91
95.7 2.086 1.986 1.91
95.8 2.086 1.986 1.91
95.9 2.086 1.986 1.91
96.0 2.086 1.986 1.91
96.1 2.086 1.986 1.91
96.2 2.086 1.986 1.91
96.3 2.086 1.986 1.91
96.4 2.086 1.986 1.91
96.5 2.086 1.986 1.91
96.6 2.086 1.986 1.91
96.7 2.086 1.986 1.91
96.8 2.086 1.986 1.91
96.9 2.086 1.986 1.91
97.0 2.086 1.986 1.91
97.1 2.086 1.986 1.91
97.2 2.086 1.986 1.91
97.3 2.086 1.986 1.91
97.4 2.086 1.986 1.91
97.5 2.086 1.986 1.91
97.6 2.086 1.986 1.91
97.7 2.086 1.986 1.91
97.8 2.086 1.986 1.91
97.9 2.086 1.986 1.91
98.0 2.086 1.986 1.91
98.1 2.086 1.986 1.91
98.2 2.086 1.986 1.91
98.3 2.086 1.986 1.91
98.4 2.086 1.986 1.91
98.5 2.086 1.986 1.91
98.6 2.086 1.986 1.91
98.7 2.086 1.986 1.91
98.8 2.086 1.986 1.91
98.9 2.086 1.986 1.91
99.0 2.086 1.986 1.91
99.1 2.086 1.986 1.91
99.2 2.086 1.986 1.91
99.3 2.086 1.986 1.91
99.4 2.086 1.986 1.91
99.5 2.086 1.986 1.91
99.6 2.086 1.986 1.91
99.7 2.086 1.986 1.91
99.8 2.086 1.986 1.91
99.9 2.086 1.986 1.91
